Word1	Word2	Similarity
molturam	molaturam	0.8888888888888888
sudwerca	sudewerca	0.8888888888888888
cerletona	cerleton	0.8888888888888888
cerletona	cerlitona	0.8888888888888888
hunsflet	hunesflet	0.8888888888888888
dispensat	dispensa	0.8888888888888888
cetesimo	centesimo	0.8888888888888888
aluestuna	aluestona	0.8888888888888888
hundretis	hundreti	0.8888888888888888
sigilatas	sigilata	0.8888888888888888
sigilatas	sigilatam	0.8888888888888888
sigilatas	sigilatis	0.8888888888888888
diuturnam	diuturna	0.8888888888888888
concedens	concedent	0.8888888888888888
auunculus	auunculis	0.8888888888888888
sigilatas	sigilatus	0.8888888888888888
auunculus	auunculum	0.8888888888888888
hundretis	hundredis	0.8888888888888888
hundretis	hundretos	0.8888888888888888
memetipso	semetipso	0.8888888888888888
louigneio	luuigneio	0.8888888888888888
sampsone	sampsonem	0.8888888888888888
linierunt	finierunt	0.8888888888888888
muntforte	muntfort	0.8888888888888888
certeseie	certeseia	0.8888888888888888
beatricia	beatrici	0.8888888888888888
beatricia	beatricie	0.8888888888888888
elegerunt	elegerint	0.8888888888888888
beatricia	beatricis	0.8888888888888888
ramesiam	rameseiam	0.8888888888888888
faciendo	faciendos	0.8888888888888888
stepantus	stepanus	0.8888888888888888
gernegoto	gernegot	0.8888888888888888
scenestan	senestan	0.8888888888888888
abaciarum	abatiarum	0.8888888888888888
waletonam	weletonam	0.8888888888888888
flamauile	flamauil	0.8888888888888888
flamauile	flamauila	0.8888888888888888
egeldride	edeldride	0.8888888888888888
egeldride	eteldride	0.8888888888888888
egeldride	egeldrida	0.8888888888888888
retinebit	retinebat	0.8888888888888888
waletonam	waletona	0.8888888888888888
ceruesiam	ceruisiam	0.8888888888888888
tirnescoh	tirnesco	0.8888888888888888
comitisa	comitisam	0.8888888888888888
scenestan	scanestan	0.8888888888888888
requirent	requirant	0.8888888888888888
pascuntur	pascantur	0.8888888888888888
bernulpus	ernulpus	0.8888888888888888
pascuntur	pascentur	0.8888888888888888
humfridum	umfridum	0.8888888888888888
humfridum	humfridus	0.8888888888888888
rainfridi	rainfredi	0.8888888888888888
rainfridi	reinfridi	0.8888888888888888
rainfridi	ranfridi	0.8888888888888888
rainfridi	raimfridi	0.8888888888888888
moreretur	mereretur	0.8888888888888888
moreretur	moraretur	0.8888888888888888
negatione	legatione	0.8888888888888888
auunculi	auunculis	0.8888888888888888
piscarium	piscariam	0.8888888888888888
crikelade	cricelade	0.8888888888888888
conuersis	conuersus	0.8888888888888888
waletonam	waltonam	0.8888888888888888
conuersis	conuersi	0.8888888888888888
conuersis	conuersos	0.8888888888888888
excomunicationis	excomunicationibus	0.8888888888888888
saltreiam	saltreia	0.8888888888888888
defendere	dependere	0.8888888888888888
hetingeam	helingeam	0.8888888888888888
teritoria	teritorio	0.8888888888888888
perquirit	perquiri	0.8888888888888888
teritoria	teritorii	0.8888888888888888
camarario	camerario	0.8888888888888888
oratione	orationes	0.8888888888888888
oratione	orationem	0.8888888888888888
oratione	ornatione	0.8888888888888888
totusque	totiusque	0.8888888888888888
asignasem	asignaset	0.8888888888888888
asignasem	asignase	0.8888888888888888
moreretur	moueretur	0.8888888888888888
ewangelii	ewangelia	0.8888888888888888
scotland	scotlandi	0.8888888888888888
cristiani	cristiane	0.8888888888888888
extitiste	extitise	0.8888888888888888
designata	resignata	0.8888888888888888
radulpus	randulpus	0.8888888888888888
muntficet	montficet	0.8888888888888888
muntficet	munficet	0.8888888888888888
lancastra	lancastro	0.8888888888888888
lancastra	lancastre	0.8888888888888888
lancastra	loncastra	0.8888888888888888
lancastra	lancastri	0.8888888888888888
optinuise	obtinuise	0.8888888888888888
bardeleie	bardeneie	0.8888888888888888
mungwela	mungewela	0.8888888888888888
sumerseta	sumerset	0.8888888888888888
aumentum	augmentum	0.8888888888888888
magdalena	magdalene	0.8888888888888888
radingate	radingat	0.8888888888888888
lambertum	lambertus	0.8888888888888888
ualuerint	ualuerit	0.8888888888888888
aprobante	aprobate	0.8888888888888888
ualuerint	uoluerint	0.8888888888888888
ualuerint	maluerint	0.8888888888888888
wincedon	wincendon	0.8888888888888888
funditore	fundatore	0.8888888888888888
sumerseta	sumersete	0.8888888888888888
designata	designat	0.8888888888888888
londoniis	londonias	0.8888888888888888
conueutus	conuentus	0.8888888888888888
londoniis	lundoniis	0.8888888888888888
scotlandi	scotland	0.8888888888888888
angustia	angustias	0.8888888888888888
clementur	clementer	0.8888888888888888
uirgulta	uirgulata	0.8888888888888888
stafordia	stafordie	0.8888888888888888
silkestun	silkeston	0.8888888888888888
mancestr	manecestr	0.8888888888888888
aluerelus	alueredus	0.8888888888888888
ceperunt	aceperunt	0.8888888888888888
muneketun	muneketon	0.8888888888888888
designata	designate	0.8888888888888888
muneketun	munecetun	0.8888888888888888
belelanda	belelande	0.8888888888888888
belelanda	belalanda	0.8888888888888888
montforti	montfort	0.8888888888888888
alegabant	alegabat	0.8888888888888888
clareuale	clarauale	0.8888888888888888
huseborne	huseberne	0.8888888888888888
principio	principi	0.8888888888888888
principio	principis	0.8888888888888888
huseborne	huseburne	0.8888888888888888
sanguine	sanguinem	0.8888888888888888
calumpnia	calumpnie	0.8888888888888888
calumpnia	calumpnii	0.8888888888888888
sudewerca	sutewerca	0.8888888888888888
raginaldo	raginaudo	0.8888888888888888
raginaldo	raginaldi	0.8888888888888888
nostroque	nostrique	0.8888888888888888
nostroque	nostraque	0.8888888888888888
raginaldo	rainaldo	0.8888888888888888
hamtoniam	hamtonia	0.8888888888888888
hamtoniam	hamtonam	0.8888888888888888
requirat	requirant	0.8888888888888888
stanleia	stanleiam	0.8888888888888888
sudewerca	sudwerca	0.8888888888888888
contrarie	contrario	0.8888888888888888
tenebatur	teneatur	0.8888888888888888
eilingas	eilingdas	0.8888888888888888
meleforde	meleford	0.8888888888888888
sireburn	sireburna	0.8888888888888888
sireburn	scireburn	0.8888888888888888
sireburn	sireburne	0.8888888888888888
permanens	permanent	0.8888888888888888
pateshile	pateshule	0.8888888888888888
pateshile	pateshila	0.8888888888888888
pateshile	pateshil	0.8888888888888888
pateshile	pateshele	0.8888888888888888
raginaldo	raiinaldo	0.8888888888888888
raginaldo	riginaldo	0.8888888888888888
nostroque	nostreque	0.8888888888888888
raginaldo	reginaldo	0.8888888888888888
domestici	domestica	0.8888888888888888
calumpnia	calupnia	0.8888888888888888
tenebatur	uenebatur	0.8888888888888888
tenebatur	tenebitur	0.8888888888888888
infirmari	infirmare	0.8888888888888888
calumpnia	calumnia	0.8888888888888888
tatersal	tatersale	0.8888888888888888
boiemiln	boiemilna	0.8888888888888888
brantona	brantonam	0.8888888888888888
brantona	branetona	0.8888888888888888
brantona	branctona	0.8888888888888888
filgeriis	fulgeriis	0.8888888888888888
ocasiones	ocasione	0.8888888888888888
ocasiones	ocasionem	0.8888888888888888
percipiet	percipit	0.8888888888888888
percipiet	percipiat	0.8888888888888888
sempingh	sempingeh	0.8888888888888888
sempingh	semplingh	0.8888888888888888
traditor	traditore	0.8888888888888888
lantonia	lantoniam	0.8888888888888888
neglector	neglecto	0.8888888888888888
londoniis	londiniis	0.8888888888888888
episcopo	cepiscopo	0.8888888888888888
scotland	escotland	0.8888888888888888
dispositi	disposita	0.8888888888888888
melioraui	meliorari	0.8888888888888888
redierint	redierit	0.8888888888888888
burneuile	burdeuile	0.8888888888888888
burneuile	barneuile	0.8888888888888888
burneuile	burneuila	0.8888888888888888
cleidona	cleindona	0.8888888888888888
gualtero	gualterio	0.8888888888888888
hameslap	hameslapa	0.8888888888888888
hameslap	hameslape	0.8888888888888888
creuecort	creuecor	0.8888888888888888
donabitur	conabitur	0.8888888888888888
magistris	magistri	0.8888888888888888
scameston	scamescon	0.8888888888888888
scameston	scameton	0.8888888888888888
absoluta	absolutas	0.8888888888888888
absoluta	absolutam	0.8888888888888888
lincoliam	lincolia	0.8888888888888888
wombrugga	wombrugg	0.8888888888888888
wombrugga	wombrugge	0.8888888888888888
aliquanti	aliquanto	0.8888888888888888
concedunt	concedent	0.8888888888888888
concedunt	concedant	0.8888888888888888
waleranio	walerani	0.8888888888888888
magistris	magistras	0.8888888888888888
episcopo	epsiscopo	0.8888888888888888
useburne	buseburne	0.8888888888888888
subpriore	supriore	0.8888888888888888
hundredum	hundretum	0.8888888888888888
argenteom	argentom	0.8888888888888888
argenteom	argenteam	0.8888888888888888
desistat	desistant	0.8888888888888888
grantonis	grentonis	0.8888888888888888
risendune	risendene	0.8888888888888888
useburne	huseburne	0.8888888888888888
terdebiga	terdebigg	0.8888888888888888
terdebiga	terdebig	0.8888888888888888
celebrare	celebrari	0.8888888888888888
waleranio	walerando	0.8888888888888888
waleranio	walerano	0.8888888888888888
celebrare	celebrate	0.8888888888888888
hubertum	hulbertum	0.8888888888888888
domestica	domestici	0.8888888888888888
potuerant	potuerint	0.8888888888888888
potuerant	poterant	0.8888888888888888
potuerant	potuerunt	0.8888888888888888
brehalium	brehalum	0.8888888888888888
wintewrta	wintewrda	0.8888888888888888
pecarorum	pecatorum	0.8888888888888888
clementer	cementer	0.8888888888888888
clementer	clemente	0.8888888888888888
clementer	clementur	0.8888888888888888
caritate	claritate	0.8888888888888888
tesauriam	tesaurium	0.8888888888888888
constare	constaret	0.8888888888888888
bramtone	bramptone	0.8888888888888888
bricricus	briaricus	0.8888888888888888
sceldwik	sceldwike	0.8888888888888888
ranulfus	randulfus	0.8888888888888888
iocelinum	gocelinum	0.8888888888888888
iocelinum	iocelinus	0.8888888888888888
edificata	edificate	0.8888888888888888
prepediti	prepedita	0.8888888888888888
cognoscas	cognoscat	0.8888888888888888
clementer	clementem	0.8888888888888888
gundredis	hundredis	0.8888888888888888
caritate	caritatem	0.8888888888888888
houghton	houghtona	0.8888888888888888
midilton	midiltona	0.8888888888888888
egesfeld	eglesfeld	0.8888888888888888
australem	australe	0.8888888888888888
australem	australes	0.8888888888888888
lidentune	lidentun	0.8888888888888888
conuictus	conuictum	0.8888888888888888
episcopo	episcopos	0.8888888888888888
umframuil	umfranuil	0.8888888888888888
umframuil	umfrauil	0.8888888888888888
amundeuil	amundauil	0.8888888888888888
amundeuil	mundeuil	0.8888888888888888
hardingus	hardingum	0.8888888888888888
argentomo	argentom	0.8888888888888888
argentomo	argentomi	0.8888888888888888
concilium	consilium	0.8888888888888888
stantonia	stantona	0.8888888888888888
shotesham	sotesham	0.8888888888888888
albeneio	albegneio	0.8888888888888888
clamantia	clamanti	0.8888888888888888
clamantia	clamancia	0.8888888888888888
angustino	augustino	0.8888888888888888
delegata	delegatam	0.8888888888888888
giliberti	gilberti	0.8888888888888888
giliberti	giliberto	0.8888888888888888
giliberti	gileberti	0.8888888888888888
dominatus	dominatur	0.8888888888888888
dominatus	dominatu	0.8888888888888888
dominatus	dominatum	0.8888888888888888
dominatus	nominatus	0.8888888888888888
oneretur	poneretur	0.8888888888888888
referamus	referimus	0.8888888888888888
kaningges	kaninges	0.8888888888888888
imemores	inmemores	0.8888888888888888
quolibet	quodlibet	0.8888888888888888
maritagio	maritagii	0.8888888888888888
beghlande	beghland	0.8888888888888888
reginaldi	reinaldi	0.8888888888888888
reginaldi	reginaldo	0.8888888888888888
septimana	septimane	0.8888888888888888
septimana	septemana	0.8888888888888888
caldewela	caldewel	0.8888888888888888
caldewela	caldewele	0.8888888888888888
curcelis	courcelis	0.8888888888888888
exhibiti	exhibitis	0.8888888888888888
calumpnii	calumpnia	0.8888888888888888
beghlande	beghlanda	0.8888888888888888
calumpnii	calumpnie	0.8888888888888888
ciricscet	ciricset	0.8888888888888888
wigehale	wigenhale	0.8888888888888888
mandeuila	mandauila	0.8888888888888888
mandeuila	maneuila	0.8888888888888888
mandeuila	mundeuila	0.8888888888888888
mandeuila	mandeuil	0.8888888888888888
mandeuila	manleuila	0.8888888888888888
mandeuila	mondeuila	0.8888888888888888
mandeuila	mandeuile	0.8888888888888888
toleshund	toleshunt	0.8888888888888888
dampnatus	dampnatis	0.8888888888888888
reginaldi	raginaldi	0.8888888888888888
bromiard	bromieard	0.8888888888888888
dampnatus	damnatus	0.8888888888888888
hakeburn	hackeburn	0.8888888888888888
mundeuila	mandeuila	0.8888888888888888
mundeuila	mundeuil	0.8888888888888888
mundeuila	gundeuila	0.8888888888888888
mundeuila	mundeuile	0.8888888888888888
mundeuila	muneuila	0.8888888888888888
lekeburn	lekeburne	0.8888888888888888
mundeuila	mondeuila	0.8888888888888888
quietior	quietiora	0.8888888888888888
asignatio	asignati	0.8888888888888888
asignatio	asignatis	0.8888888888888888
alatorum	ablatorum	0.8888888888888888
habituros	habiturus	0.8888888888888888
saresber	saresberi	0.8888888888888888
eilingdas	eilingas	0.8888888888888888
laurencii	laurentii	0.8888888888888888
perpetuas	perpetuis	0.8888888888888888
perpetuas	perpetuam	0.8888888888888888
perpetuas	perpetua	0.8888888888888888
perpetuas	perpetuus	0.8888888888888888
perpetuas	perpetuos	0.8888888888888888
remaneret	remanere	0.8888888888888888
perfecta	perfectam	0.8888888888888888
dampnatus	dampnamus	0.8888888888888888
dampnatus	dampnatum	0.8888888888888888
quolibet	quoslibet	0.8888888888888888
alaxandro	alexandro	0.8888888888888888
religioni	religiosi	0.8888888888888888
budeclegh	budecleg	0.8888888888888888
windlesor	windesor	0.8888888888888888
ansketilo	anketilo	0.8888888888888888
ansketilo	ansketil	0.8888888888888888
ansketilo	anscetilo	0.8888888888888888
remouent	remoueant	0.8888888888888888
alaxandro	alaxandri	0.8888888888888888
ansketilo	ansketili	0.8888888888888888
alaxandro	alixandro	0.8888888888888888
mesagiis	mesuagiis	0.8888888888888888
huntindon	huntendon	0.8888888888888888
ansketilo	asketilo	0.8888888888888888
huiseburn	hiseburn	0.8888888888888888
huiseburn	huseburn	0.8888888888888888
cramauil	cramauila	0.8888888888888888
suminetur	sumonetur	0.8888888888888888
heanbiria	henbiria	0.8888888888888888
deputati	deputatis	0.8888888888888888
cutbertus	cutbertum	0.8888888888888888
cutbertus	cudbertus	0.8888888888888888
lanfranc	lanfranci	0.8888888888888888
religioni	religione	0.8888888888888888
waldenam	waledenam	0.8888888888888888
spileman	spilemano	0.8888888888888888
winebaldi	winebaldo	0.8888888888888888
spileman	spilemani	0.8888888888888888
uoluerunt	soluerunt	0.8888888888888888
uoluerunt	coluerunt	0.8888888888888888
nemoribus	memoribus	0.8888888888888888
uoluerunt	uoluerint	0.8888888888888888
uoluerunt	noluerunt	0.8888888888888888
berlingis	bercingis	0.8888888888888888
berlingis	berlinges	0.8888888888888888
desolatam	desolatas	0.8888888888888888
winebaldi	winebald	0.8888888888888888
extraneo	extraneos	0.8888888888888888
basingbr	basingbur	0.8888888888888888
afidiatus	afidatus	0.8888888888888888
cristine	cristiane	0.8888888888888888
guilelmum	guilelmus	0.8888888888888888
mundeuil	amundeuil	0.8888888888888888
beintona	becintona	0.8888888888888888
mundeuil	mundeuila	0.8888888888888888
mundeuil	mundeuile	0.8888888888888888
beintona	bebintona	0.8888888888888888
mundeuil	maundeuil	0.8888888888888888
ponaretur	poneretur	0.8888888888888888
lekeburn	lekeburna	0.8888888888888888
pactioni	pactionis	0.8888888888888888
disturbet	desturbet	0.8888888888888888
houedena	houendena	0.8888888888888888
langabulo	longabulo	0.8888888888888888
cerlecota	cerlecot	0.8888888888888888
blakemera	blakemora	0.8888888888888888
perfectum	perfectam	0.8888888888888888
auberuile	auberuila	0.8888888888888888
auberuile	auberuil	0.8888888888888888
maltalent	mautalent	0.8888888888888888
cepistis	acepistis	0.8888888888888888
conuictum	conuictus	0.8888888888888888
houedena	houedenam	0.8888888888888888
pontarce	pontearce	0.8888888888888888
districti	districta	0.8888888888888888
pacifice	pacificet	0.8888888888888888
gunfredus	unfredus	0.8888888888888888
clemente	clementem	0.8888888888888888
clemente	clementie	0.8888888888888888
clemente	clementer	0.8888888888888888
arkisdena	arkesdena	0.8888888888888888
fontanias	fontanis	0.8888888888888888
plintona	plirntona	0.8888888888888888
audiendum	audiendam	0.8888888888888888
bradewase	bradewas	0.8888888888888888
difugient	difugiet	0.8888888888888888
districti	districte	0.8888888888888888
disturbet	disturbat	0.8888888888888888
mansiones	mansione	0.8888888888888888
sumonita	submonita	0.8888888888888888
curauimus	iurauimus	0.8888888888888888
budecleg	budeclegh	0.8888888888888888
caresbroc	karesbroc	0.8888888888888888
prefuerit	prebuerit	0.8888888888888888
piscariam	piscarias	0.8888888888888888
piscariam	piscarium	0.8888888888888888
gauterius	gauterus	0.8888888888888888
consilii	consiliis	0.8888888888888888
piscariam	piscaria	0.8888888888888888
oficialis	oficiali	0.8888888888888888
districti	districto	0.8888888888888888
mansiones	mansionis	0.8888888888888888
mansiones	mansionem	0.8888888888888888
oficialis	oficiales	0.8888888888888888
nostrorum	nostrarum	0.8888888888888888
manaserum	manaserus	0.8888888888888888
berceweie	berceleie	0.8888888888888888
augmentum	aumentum	0.8888888888888888
fristona	fristonam	0.8888888888888888
seruicii	seruiciis	0.8888888888888888
exercere	excercere	0.8888888888888888
ernisius	hernisius	0.8888888888888888
couentre	couentrie	0.8888888888888888
clientium	clientum	0.8888888888888888
completos	completis	0.8888888888888888
desistunt	desistant	0.8888888888888888
senescal	senescalo	0.8888888888888888
senescal	senescali	0.8888888888888888
concensu	concensum	0.8888888888888888
gresleia	greseleia	0.8888888888888888
sotewaine	sotewain	0.8888888888888888
treneglos	treueglos	0.8888888888888888
mcxluiii	mcxluiiii	0.8888888888888888
completos	completas	0.8888888888888888
completos	completo	0.8888888888888888
uirgulata	uirgulta	0.8888888888888888
colunciis	colonciis	0.8888888888888888
walterum	walterium	0.8888888888888888
ranulpum	randulpum	0.8888888888888888
decanatum	decanatus	0.8888888888888888
decanatum	decanatui	0.8888888888888888
tractatas	tractatam	0.8888888888888888
fredeuil	fredeuile	0.8888888888888888
abendonia	abendonie	0.8888888888888888
abendonia	abendona	0.8888888888888888
tractatas	tractata	0.8888888888888888
nouisimum	notisimum	0.8888888888888888
cutbertum	cutbertus	0.8888888888888888
sotewaine	soteuaine	0.8888888888888888
continuo	continuos	0.8888888888888888
staneiam	stanleiam	0.8888888888888888
comiteret	comitere	0.8888888888888888
wodestok	wodestoke	0.8888888888888888
colunciis	coluncis	0.8888888888888888
walterius	walkerius	0.8888888888888888
walterius	walterus	0.8888888888888888
walterius	alterius	0.8888888888888888
tendentes	pendentes	0.8888888888888888
tendentes	uendentes	0.8888888888888888
tendentes	tenentes	0.8888888888888888
walterius	walterium	0.8888888888888888
maledicti	maledocti	0.8888888888888888
maledicti	maledicto	0.8888888888888888
redierit	redimerit	0.8888888888888888
redierit	rediderit	0.8888888888888888
redierit	redierint	0.8888888888888888
pasnagii	pasnagiis	0.8888888888888888
bledberia	bleberia	0.8888888888888888
fulcerus	fulcerius	0.8888888888888888
quideham	quidenham	0.8888888888888888
uauasori	uauasoris	0.8888888888888888
godestow	godestowe	0.8888888888888888
lanfranc	lanfrance	0.8888888888888888
lanfranc	lanfranco	0.8888888888888888
sumersete	sumerseta	0.8888888888888888
uendouera	wendouera	0.8888888888888888
articulis	articulus	0.8888888888888888
transitu	transitur	0.8888888888888888
residenti	residente	0.8888888888888888
transitu	transitum	0.8888888888888888
transitu	transitus	0.8888888888888888
extraneos	extraneus	0.8888888888888888
extraneos	extraneis	0.8888888888888888
extraneos	extraneo	0.8888888888888888
uideatur	uidebatur	0.8888888888888888
uideatur	uideantur	0.8888888888888888
audientes	audiente	0.8888888888888888
coniudici	coniudice	0.8888888888888888
herdewica	herdewic	0.8888888888888888
bocelanda	bokelanda	0.8888888888888888
bocelanda	bocelande	0.8888888888888888
bocelanda	bogelanda	0.8888888888888888
bocelanda	bocolanda	0.8888888888888888
bocelanda	bocalanda	0.8888888888888888
bocelanda	boclanda	0.8888888888888888
nortwicam	norwicam	0.8888888888888888
claibroke	claibrok	0.8888888888888888
aliquarum	aliquorum	0.8888888888888888
familiari	familiare	0.8888888888888888
ieldewino	seldewino	0.8888888888888888
adiunctis	adiunctus	0.8888888888888888
discretos	discretas	0.8888888888888888
habeantur	habentur	0.8888888888888888
iregulari	regulari	0.8888888888888888
habeantur	habeatur	0.8888888888888888
sopiatur	sopiantur	0.8888888888888888
parociano	parociani	0.8888888888888888
discretos	discretis	0.8888888888888888
gaufredus	aufredus	0.8888888888888888
bebintona	beintona	0.8888888888888888
gaufredus	galfredus	0.8888888888888888
gaufredus	gaufredum	0.8888888888888888
gaufredus	gaufridus	0.8888888888888888
turbenus	turbernus	0.8888888888888888
aquitanee	aquitanie	0.8888888888888888
cramauila	camauila	0.8888888888888888
cramauila	cramauil	0.8888888888888888
alsiston	alsistona	0.8888888888888888
refutauit	refutaui	0.8888888888888888
redeland	redelande	0.8888888888888888
tauistoca	tauistoce	0.8888888888888888
tauistoca	tauistoc	0.8888888888888888
bebintona	becintona	0.8888888888888888
obtulimus	optulimus	0.8888888888888888
anumerata	numerata	0.8888888888888888
karucatas	carucatas	0.8888888888888888
duraturum	curaturum	0.8888888888888888
cristiano	cristiana	0.8888888888888888
wilielmum	wilielmus	0.8888888888888888
wilielmum	wilelmum	0.8888888888888888
sororibus	sororius	0.8888888888888888
eiectione	electione	0.8888888888888888
eteldride	egeldride	0.8888888888888888
eteldride	eteldrede	0.8888888888888888
albericus	almericus	0.8888888888888888
albericus	albricus	0.8888888888888888
eteldride	edeldride	0.8888888888888888
cristiano	cristiani	0.8888888888888888
cristiano	cristiane	0.8888888888888888
condigna	condignam	0.8888888888888888
rediuiuum	rediuiuam	0.8888888888888888
karbunelo	carbunelo	0.8888888888888888
concesise	concesis	0.8888888888888888
mobilibus	nobilibus	0.8888888888888888
concesise	conesise	0.8888888888888888
restitudo	rectitudo	0.8888888888888888
restitudo	restituo	0.8888888888888888
ualoniis	ualoiniis	0.8888888888888888
blesense	blesensem	0.8888888888888888
concesise	concedise	0.8888888888888888
tauistok	tauistoke	0.8888888888888888
diminutum	diminutam	0.8888888888888888
rainaudus	rainaldus	0.8888888888888888
rainaudus	rainaudum	0.8888888888888888
margarete	margareta	0.8888888888888888
margarete	margarite	0.8888888888888888
duraturum	duraturam	0.8888888888888888
dangeldo	danegeldo	0.8888888888888888
sequuntur	sequentur	0.8888888888888888
sequuntur	sequantur	0.8888888888888888
karletuna	karletune	0.8888888888888888
karletuna	karlatuna	0.8888888888888888
karletuna	karletun	0.8888888888888888
wetlinges	detlinges	0.8888888888888888
batecombe	batecomb	0.8888888888888888
batecombe	hatecombe	0.8888888888888888
berkelai	berkelaia	0.8888888888888888
berkelai	berkelaii	0.8888888888888888
londonias	londonia	0.8888888888888888
londonias	londoniis	0.8888888888888888
londonias	lundonias	0.8888888888888888
recedere	recederet	0.8888888888888888
londonias	londoniam	0.8888888888888888
recedere	recederem	0.8888888888888888
londonias	londoneas	0.8888888888888888
molendini	molendino	0.8888888888888888
wodestohc	wodestoc	0.8888888888888888
sumersete	sumerset	0.8888888888888888
barneuile	burneuile	0.8888888888888888
faciendam	facienda	0.8888888888888888
faciendam	faciendas	0.8888888888888888
faciendam	faciendum	0.8888888888888888
gaudfridi	gausfridi	0.8888888888888888
sequentes	sequentis	0.8888888888888888
sequentes	sequenter	0.8888888888888888
sequentes	sequentem	0.8888888888888888
halstede	haltstede	0.8888888888888888
gaudfridi	gaufridi	0.8888888888888888
aldewele	caldewele	0.8888888888888888
barneuile	barneuil	0.8888888888888888
aluertone	aluestone	0.8888888888888888
albemare	albemarle	0.8888888888888888
rademoram	rademora	0.8888888888888888
includant	includat	0.8888888888888888
includant	includunt	0.8888888888888888
perptuum	perpetuum	0.8888888888888888
renfridi	reinfridi	0.8888888888888888
memoratus	memoratas	0.8888888888888888
memoratus	memoratum	0.8888888888888888
memoratus	memoratis	0.8888888888888888
memoratus	memoratos	0.8888888888888888
aluertone	aluertona	0.8888888888888888
alixandro	alaxandro	0.8888888888888888
recusauit	recusaui	0.8888888888888888
huseburna	huseburne	0.8888888888888888
ernaldum	hernaldum	0.8888888888888888
reliquis	reliquias	0.8888888888888888
reliquis	reliquiis	0.8888888888888888
bertramo	bertramno	0.8888888888888888
stuteuile	stuteuil	0.8888888888888888
wingeham	wingheham	0.8888888888888888
stuteuile	stuteuila	0.8888888888888888
disaisina	disaisita	0.8888888888888888
plenaria	plenarias	0.8888888888888888
plenaria	plenariam	0.8888888888888888
huseburna	huseburn	0.8888888888888888
alixandro	alexandro	0.8888888888888888
huseburna	heseburna	0.8888888888888888
specialis	speciali	0.8888888888888888
specialis	speciales	0.8888888888888888
institui	instituit	0.8888888888888888
institui	instituti	0.8888888888888888
contentis	contenti	0.8888888888888888
contentis	contentio	0.8888888888888888
contentis	contentus	0.8888888888888888
clendona	cleindona	0.8888888888888888
sartandam	sartandum	0.8888888888888888
ualuerit	ualuerint	0.8888888888888888
cementer	clementer	0.8888888888888888
mealingas	malingas	0.8888888888888888
absentia	absentiam	0.8888888888888888
redeuntem	redentem	0.8888888888888888
redeuntem	redeuntes	0.8888888888888888
redeuntem	redeundem	0.8888888888888888
benefitia	benefitio	0.8888888888888888
atitulati	atitulaui	0.8888888888888888
benefitia	beneficia	0.8888888888888888
benefitia	benefitii	0.8888888888888888
comparare	comparase	0.8888888888888888
robertus	rotbertus	0.8888888888888888
robertus	rodbertus	0.8888888888888888
blakedona	blakedon	0.8888888888888888
mealingas	mealingis	0.8888888888888888
suspectus	suspectum	0.8888888888888888
coronatio	coronati	0.8888888888888888
lincolnia	lincolnie	0.8888888888888888
lincolnia	lincolia	0.8888888888888888
antedicta	antedicto	0.8888888888888888
herlenton	herleston	0.8888888888888888
molendini	molendina	0.8888888888888888
antedicta	antedicte	0.8888888888888888
lambertus	lambertum	0.8888888888888888
lambertus	lanbertus	0.8888888888888888
wigorniam	wigornia	0.8888888888888888
redeuntem	redeunte	0.8888888888888888
hardewino	hardewini	0.8888888888888888
redendum	redeundum	0.8888888888888888
monalium	monialium	0.8888888888888888
molendina	molendino	0.8888888888888888
molendina	molendini	0.8888888888888888
repetitio	repetito	0.8888888888888888
mamecestr	manecestr	0.8888888888888888
munficet	muntficet	0.8888888888888888
meluerton	leluerton	0.8888888888888888
augustino	angustino	0.8888888888888888
augustino	augustini	0.8888888888888888
amalricus	amalricum	0.8888888888888888
suninges	suntinges	0.8888888888888888
frisbeia	frisobeia	0.8888888888888888
requirant	requirat	0.8888888888888888
requirant	requirent	0.8888888888888888
dapiferis	dapiferi	0.8888888888888888
iustitiet	iusticiet	0.8888888888888888
iustitiet	iustitie	0.8888888888888888
werelwast	warelwast	0.8888888888888888
uenatores	uenatore	0.8888888888888888
uenatores	uenatorem	0.8888888888888888
uenatores	uenatoris	0.8888888888888888
redigenda	redigendo	0.8888888888888888
canonicos	canonicas	0.8888888888888888
canonicos	canonicis	0.8888888888888888
managium	mansagium	0.8888888888888888
pactione	pactionem	0.8888888888888888
mclxxxii	mclxxxuii	0.8888888888888888
pactione	pactiones	0.8888888888888888
consilium	concilium	0.8888888888888888
fidelibus	fidelius	0.8888888888888888
inuenire	inuenirem	0.8888888888888888
hodierna	hodiernam	0.8888888888888888
contrario	contrarie	0.8888888888888888
houedenam	houedena	0.8888888888888888
mclxxxii	mclxxxiii	0.8888888888888888
cadendona	cadendone	0.8888888888888888
escambii	escambiui	0.8888888888888888
cadendona	cadendon	0.8888888888888888
cadendona	cedendona	0.8888888888888888
scrupulam	scrupulum	0.8888888888888888
newenton	newentone	0.8888888888888888
talemasce	talemasc	0.8888888888888888
remaneant	remanent	0.8888888888888888
remaneant	remaneat	0.8888888888888888
teoderici	teodorici	0.8888888888888888
teoderici	teodrici	0.8888888888888888
teoderici	teoderico	0.8888888888888888
testreton	cestreton	0.8888888888888888
escambii	escambiis	0.8888888888888888
minuantur	minuatur	0.8888888888888888
celebrato	celebrate	0.8888888888888888
turstinus	turstinum	0.8888888888888888
