Group	Words
1762	diligentia diligentiam
1763	persoluerunt persoluerent
1764	glouecestria glouecestra gloucestria glouecestrie
1765	montekanesi montecanesi
1766	teokemarescum teokesmarescum
1767	herefordensi herfordensi herefordense herefordensis
1768	bedefortscira bedefordscira
1769	purcaciandam purcaciandas
1770	susceptionem susceptione
1771	ederlingtona edelingtona
1772	auctenticum autenticum
1773	perquisiui perquisiuit
1774	costantiis constantiis
1775	recipiebant recipiebat
1776	perciperent perciperet
1777	pontefracti pontefracto
1778	precedentibus recedentibus
1779	piscationis piscationes
1780	abiurationem abiuratione
1781	interogate interogante
1782	infanckentef infanckenetef
1783	bucingehamscire bucingehamscira
1784	rescriptum prescriptum
1785	substituendis substituendus
1786	persecutioni persecutionis
1787	belismensi belismensis
1788	pitelingeheg pitelingehege
1789	prosecutioni prosecutione
1790	contrauersia controuersia
1791	multitudinem multitudine
1792	instituise instituiset
1793	constitute constitutes
1794	consequantur consequatur consequentur
1795	conuertendum conuertendam
1796	resignantes designantes
1797	constanciis constantiis
1798	presumpserat presumpserit
1799	contentionem contentiones contentione conuentionem
1800	interfuerunt interfuerant interfuerint
1801	wircestrescira wirecestrescira
1802	flandrensi flandrensis
1803	comendabilis comendabiles
1804	eborascira eboracscira
1805	conducendi conducendis
1806	consentientes consentiente
1807	colocestrie colecestrie colcestrie
1808	contendebat contendebant
1809	wimbeltuna wimbeltunam
1810	execrabili execrabilis
1811	dunolmensi dunolmensis
1812	steuecewrd steuecewrda
1813	natiuatatem natiuitatem
1814	suscipiendi suscipiendis
1815	religiosis religiosius
1816	fortitudine fortitudinem
1817	necesitatum necesitatem
1818	beneuolencia beneuolenciam
1819	comoditates comoditate comoditatem
1820	contradictiones contradictione contradictionem
1821	nortamtescira nortamtescire
1822	cumerelanda cumbrelanda
1823	confirmandum confirmandam
1824	septuagesimo septuagesimi
1825	malignitate malgnitate malingnitate
1826	mariscalus mariscalcus
1827	inquietaret inquietare
1828	rotomagensis rotomagensi rotomagenses
1829	rieualenis rieualensis
1830	bedefordsira bedefordscira
1831	deprecationem deprecatione
1832	impetrauerunt inpetrauerunt
1833	sterlinorum sterlingorum
1834	lungeuilers lunguilers
1835	proponebat proponebant
1836	testantibus atestantibus
1837	metropolitanus metropolitanum
1838	conuentrensi couentrensi conuentrensis
1839	rouecestrenst rouecestrensi
1840	oxinfordiam oxenfordiam oxinefordiam
1841	iniusticia iniusticiam iniusticias
1842	dilectione dilectionem
1843	alnodestone alnodeston
1844	coroboramus coroboratus coroboremus
1845	sanctemoniales sanctimoniales
1846	denunciatum renunciatum
1847	requisitione requisitionem
1848	excomunicationis excomunicationi
1849	glouecestr glouecestra
1850	suscipiendos suscipiendis
1851	wiueleshete wiueleshiete
1852	defendendas defendendam
1853	consecrato consecratio
1854	leirecestrie lerecestrie legrecestrie
1855	reuerencia reuerenciam
1856	defendendum defendendam
1857	defensione defensionem
1858	badoniensi badoniensis
1859	postulationi postulatione
1860	reuertentur reuertetur
1861	honorificetius honorificentius
1862	halingberi halingeberi
1863	hospitilariis hospitalariis
1864	hereditatem hereditates hereditate
1865	eficiendum reficiendum
1866	confirmando confirmanda
1867	confirmandas confirmandam confirmanda
1868	confirmetis confirmatis
1869	displiceret displicere
1870	consequitur consequatur
1871	eboracshire eboracshira
1872	familiaris familiarius
1873	ebroicensi ebroicensis
1874	palmentarium parmentarium
1875	inperpetuam imperpetuam inperpetuum
1876	prendegast prendelgast
1877	confirmationum confirmationem
1878	antiquitatem antiquitate
1879	canceliario cancelario
1880	adiudicaui adiudicauit
1881	infangeneteor infangeneteof
1882	experimentum expedimentum
1883	calumpniabantur calumpniabatur
1884	cantuarensis cantuariensis
1885	impersonase inpersonase
1886	cestriescira cestrescira
1887	canonicatus canonicatum
1888	cesarisburgi cesarisburgo
1889	lancastrum lanecastrum
1890	intrusionem intrusione
1891	glecesterscira glecestersira
1892	canelarius cancelarius
1893	consecrationem consecratione consecrationes
1894	beremundesheia beremundeseia
1895	reconpensationem recompensationem
1896	transferent transferente transferant
1897	difinitiua difinitiuam
1898	recognoscant recognoscunt recognoscat
1899	edelingtuna edelingtona
1900	nihilominus nicilominus
1901	destructionem destructione
1902	cicestrensis cicestriensis cicestrensi
1903	rouecestriensi rouecestrensi
1904	osmundtorp osmundotorp
1905	subscripti subscriptis
1906	wirecestrascira wirecestrescira
1907	ewangeliste euangeliste
1908	munsterword munsterwort
1909	apelationi apelationis
1910	iudicabitur iudicabatur
1911	adquietaret adquietarem adquietare
1912	wigrecestensis wigrecestrensis
1913	ordinationis ordinationes
1914	reficiendis reficiendas
1915	molendinarius molendinarios
1916	infogheneteof infoghenteof
1917	asingnauerit asignauerit
1918	londonensi londoniensi
1919	salisbiriensis salesbiriensis salisberiensis
1920	constanciensi constantiensi constanciensis
1921	pratelensis prateliensis
1922	heremitarum heremitorum
1923	huntendonam huntendona
1924	conuertandas conuertendas
1925	hospitelarii hospitalarii
1926	hereditabiliter hereditabilter
1927	elemosinarum elemosinarium
1928	windeshore windreshore windeshores
1929	apositionem apositione
1930	submitendam sumitendam
1931	portiunculam portiuncula porciunculam
1932	wircestria wirecestria
1933	asistenibus asistentibus
1934	rotomagensem rotomagenses
1935	expedierit expedierint
1936	euaungeliste euangeliste
1937	presentationem presentatione
1938	infractione infractionem
1939	infrascriptas infrascriptos infrascriptam
1940	presentibus prebentibus
1941	constantinensi constantiensi
1942	uastatione uastationem
1943	preceserant preceserunt
1944	antecesori antecesoris
1945	computandum comutandum
1946	priuilegiatas priuilegiatis priuilegiata
1947	leomenistria leoministria
1948	interposito interposita
1949	glestoniensis glastoniensis
1950	sacristario sacristarie
1951	scalingeford scilingeford
1952	episcopali episcopalis episcopalia
1953	pontificalis pontificali
1954	fidelitati fidelitatis
1955	obligationi obligatione obligationis
1956	exhibiturum exhibiturus exibiturum
1957	conuetrensis conuentrensis
1958	nortamtuna nortamtunam
1959	sustentantur sustententur
1960	warantizabunt warentizabunt
1961	herleshowiam herleshowia
1962	transquilitati tranquilitati
1963	hereditatis hereditates hereditati
1964	kinemereforde kinemereford
1965	almodesburiam almodesberiam
1966	demonstrant demonstrat
1967	disposationem dispositionem
1968	norhamtonia norhamtonie norhamtona norhamtoniam
1969	notinghamia notinghamie
1970	anatematizatus anatematizamus
1971	inperatricis imperatricis
1972	quadragesimam quadragesima
1973	demonstrata demonstrat
1974	salesburia salesburiam
1975	glocestria glocestriam gloucestria
1976	asentiente asentientes
1977	deuenscire deuenescire
1978	saresbiriensi saresberiensi saresburiensi saresbiriensis sarisbiriensi
1979	licisfeldensis licesfeldensis
1980	lerosolimitani ierosolimitani
1981	hestberhunt hestburhunt
1982	considerare considerate
1983	inquisitionem inquisitione
1984	posibilitatem posibilitate
1985	controuersie controuersia
1986	quietudinis quietudines
1987	stapelford stapelforda
1988	wandregesilus wandregisilus
1989	walsingham walsingeham
1990	dicleburgh diclesburgh
1991	mesnilwarin meinilwarin
1992	euerwikesire euerwiksire
1993	satisfactione satisfactionem
1994	dunelmensibus dunolmensibus
1995	herefordscire herefordscira hertfordscire
1996	cunestabulario conestabulario
1997	conmendabiles comendabiles
1998	preceptore preceptorem
1999	abundanter habundanter
2000	predominata prenominata
2001	sumerecotes sumercotes
2002	pertinuerunt pertinuerint
2003	eboricensem eboracensem
2004	ierosolimit ierosolimis iersolimit
2005	sneleslunda sneleslund
2006	forestarii forestariis
2007	susceperat susceperant
2008	confirmaui confirmauit
2009	leigrecestre legrecestre
2010	ierosolimitanam ierosolimitanum
2011	contrectata contrectatam
2012	guarentabimus guarantabimus
2013	legecestre legrecestre
2014	gloucestreshire gloucestresire gloucestrescire
2015	prenominato prenominata prenominatos prenominate prenominati
2016	admonitione amonitione
2017	continentem continentes
2018	slopesberia salopesberia
2019	iniquitatem iniquitates
2020	troardensis troarnensis
2021	promiserunt promiserant
2022	inreuocabiliter ireuocabiliter
2023	pactionibus actionibus
2024	wolgaricot wolgaricote
2025	tarenteford tarentford
2026	windeshoures windeshores
2027	serisberiensis seriberiensis sarisberiensis seresberiensis
2028	gerardmulin gerardmoulin
2029	instituentur instituetur instituantur
2030	prebiteros presbiteros
2031	adquisierat adquisierit adquisierant
2032	uenerationis generationis uenerationi
2033	latitudinem latitudine
2034	redemptoris redemptori
2035	gratulanter gratulantur
2036	sarisberiensi saresberiensi sarisburiensi sarisberiensis sarisbiriensi
2037	domnifrontem domnifronte
2038	cuiuscumque cuiuscunque
2039	inplacitandis implacitandis
2040	quantitate quantitatem
2041	dispositionis dispositioni
2042	damnationem dampnationem
2043	consequenter consequentur
2044	oxenefordsirie oxenefordsire
2045	stauerdinge stauerdinga
2046	apertinenciis pertinenciis
2047	licesfedensis licesfeldensis
2048	cicetrensi cicestrensi
2049	augmentationem augmentatione
2050	cantebrigg cantebrigge
2051	clarendunam clarendonam
2052	dunestanuil dunestanuila dunstanuil
2053	promotione promotionem
2054	contemplationis contemplationi
2055	inuentionem intentionem
2056	precipiendos recipiendos precipiendo
2057	westmonesterii westmonasterii
2058	quietanciis quietancias quietantiis
2059	pintoniensi wintoniensi
2060	lincolniesis lincolniensis
2061	guarantizare guarentizare gwarantizare
2062	contigerit contingerit
2063	cenileworde cenileworda
2064	sanctisimi sanctisimis
2065	procedente procedentes
2066	salesberia salesberiam
2067	berkelehernese berkelhernese
2068	scriptumque scriptamque
2069	conquestionem conquestione
2070	conductitii conductitiis
2071	ligrecestrie legrecestrie
2072	uuigornensi uuigornensis
2073	indulgentia indulgentiam indulgentie
2074	ministrant ministrante
2075	primogenitam primogenita
2076	tradiderunt tradiderant
2077	leomiinistria leoministria
2078	iniustitias iniusticias
2079	barneslaiam barnesleiam
2080	expeditionis expeditiones
2081	malmesburie malmesberie malmesburia
2082	disponantur disponuntur
2083	conuentionum conuentionem
2084	infangenetief infangenetef
2085	imperatorum imperatorem
2086	pertinentiis pertinentis pertinentias pertinenciis
2087	quotienscumque quotienscunque quocienscumque
2088	conductitium conductitius
2089	claustralis claustrales
2090	clerkenewel clerkenwel clerekenewel
2091	cantebrugia cantebrugie cantebrugiam
2092	adquietatione adquietationem acquietatione
2093	submonitionem sumonitionem submonitione
2094	obtinuerunt optinuerunt
2095	torneiensi torneiensis
2096	iusticiarium iusticiarius iusticiarum
2097	cunestabulo conestabulo
2098	elemosinariam elemosinarium elemosinaria
2099	permansurum permansuram
2100	britbeuebrige briteuebrige
2101	solicitudinis solicitudines solicitudini
2102	aplicuerit aplicuerint
2103	comemoratione comemorationem
2104	solempnitate solemnitate solempnitatem
2105	adquirenda adquirendas
2106	euangelista euangeliste
2107	congnouimus cognouimus
2108	trinintatis trinitatis
2109	uendiderit uendiderint
2110	consuetudinis consuetudines
2111	forifacture forisfacture
2112	oxenefordshira oxenefordsira oxenefordscira oxenfordshira
2113	supramemoratum supramemoratam
2114	excomunicatos excomunicatus
2115	decideremus decideramus deciderimus
2116	habundanti habundantia
2117	transferentes transferente
2118	perpetranda perpetrandam
2119	decernente decernentes
2120	consecratum consecratus consecratam
2121	protomartiris protomartiri
2122	setingentas septingentas
2123	probauerant probauerint
2124	molestentur molestetur
2125	teokesbiria teokesburia teokesbirie teokesberia
2126	dominationis dominationi
2127	profesionis profesiones
2128	sauigneiensis sauigniensis
2129	esnotinghamscire esnotingehamscire
2130	preceptorii preceptoris
2131	aniuersariis aniuersarii
2132	persoluerit persolueret
2133	wintreborna wintreburna
2134	eborascisira eboracisira
2135	denuntiatione renuntiatione
2136	windleshor windleshora
2137	conuentrensem couentrensem
2138	presumserit presumpserit
2139	dominationem dominatione
2140	natiuitate natiuitatem
2141	indulgencie indulgentie
2142	welpstanes welpestanes
2143	atemptauerint atemptauerit temptauerint
2144	statfordescir statfordescira
2145	mercenarium mercenarius
2146	conseruetur conseruentur
2147	cancelariis cancelarius cancelarii
2148	decimationum decimationem
2149	satisfaciet satisfacient satisfaciat
2150	supradicto supradictos
2151	infangeneieof infangeneteof
2152	lundoniens lundoniensi
2153	infangenteif infangentef infangenteof
2154	herfordiensi herfordiensis herfordensi
2155	infangeneteofh infangeneteof
2156	infangheteof infanghenteof infangeteof
2157	retenimento retenemento
2158	prescripti prescriptis
2159	prouidenciam prouidentiam
2160	emendauerunt emendauerint
2161	silkestona silkestonam
2162	oxineforde oxinefordie
2163	arcidiaconatuum arcidiaconatum
2164	predictoque predictique
2165	salopesbur salopesburi
2166	elemosionam elemosinam
2167	respondeat respondeant respondebat
2168	restituendo restituendi
2169	sustentarem sustentare
2170	ueneratioribus ueneratoribus
2171	conscripta conscriptam
2172	conceperunt conceserunt concederunt
2173	renunciaui renunciauit
2174	detinuerunt retinuerunt
2175	sustentandum sustentandam
2176	glocestrie gloucestrie
2177	bridlintona bridlingtona bredlintona bridlinton bridelintona
2178	windleshoram windeshoram windlesoram windleshora
2179	bedefordscire bedefordscira
2180	promisionum promisionem
2181	abstulerunt abstulerint
2182	sepenominati sepenominata
2183	celebratione celebrationi
2184	mortuimaris mortuomaris
2185	calumpniata calumpniatas calumpniati
2186	solenitatis solemnitatis
2187	incarnationis incarnations incarnationes incarnatiomis
2188	inconcuseque inconcusaque
2189	walengford walengeford
2190	amonitionem amonitione
2191	paupertate paupertatem
2192	quadrantenas quarantenas
2193	oxenefordescira oxenefordescire oxenefordscira
2194	uenditionis uenditiones
2195	euidentius euidentibus
2196	sublimitatis sublimitati
2197	tesaurarius tesaurarium tesaurariis tesaurarios
2198	tabernaculi tabernacula
2199	conducendos conducendis
2200	inuiolabilem inuiolabile
2201	lingoniensis linconiensis
2202	warantizandi warantizanda
2203	oxenefordesire oxenefordsire oxenefordescire
2204	bredlingtona bredlington bridlingtona bredlintona
2205	conitionem conditionem cognitionem
2206	uendicabunt uendicabant
2207	prescripto prescriptos
2208	calumniabatur calumpniabatur
2209	restituetur restituatur
2210	impeditionem impeditione
2211	susciperunt susceperunt
