Group,Words
6759,cruddewelle croddewelle
6760,cealdanwyllan cealdanwillan
6761,baddanbyrig baddanbyrg
6762,uffanheale uffanheales
6763,fledanbyrig fledanbyrg
6764,myddeweardne middeweardne
6765,francancumb francancumbe
6766,cyddanford cyddanforda
6767,beatissimus beatissimum beatisimus
6768,ecclesiasticas eclesiasticas ecclesiasticam ecclesiasticis ecclesiastica ecclesiasticus
6769,collaudantibus conlaudantibus colaudantibus
6770,eternitatem eternitate
6771,heremitorio hereditorio
6772,wittelesmere witelesmere
6773,wermington wermingtona
6774,predicantes predicante predicentes
6775,monasterialem monasteriale
6776,cenobialem ceonobialem
6777,fritheuuoldi fritheuuold fritheuualdi
6778,exlepesburne exleapesburne
6779,aldyngborne aldingborne
6780,comprobentur comprobantur comprobetur
6781,remuneracione remuneratione remuneracionem
6782,peculiaribus peculiarius
6783,commendata commendatam
6784,costesford costesforde
6785,prerogativam prerogatiuam prerogativa prerogativum
6786,englalande englalandes
6787,scolasticus scolasticos scolasticis
6788,indignationis indignationes
6789,discussionis discussiones
6790,cirographi chirographi cirographis
6791,diffinitione difinitione diffinitionem diffinitioni diffinicione
6792,pertinatia pertinatiam
6793,bradanfelda bradanfeld
6794,precellentissimi precellentissime
6795,protelentur protelantur
6796,possidentur posidentur possideatur
6797,consideraui considerauo considerari
6798,affirmationis affirmationi
6799,principesque principeque
6800,berhtualdum berhtualdus berhtuualdum
6801,clarissimis clarissimi carissimis
6802,brihtuualdi brihtuuald brihtuuoldi
6803,suthmynster suthmynter
6804,reconpensatione recompensatione reconpensationem
6805,deprecantium depredantium
6806,earmundeslea ermundeslea earmundesleah
6807,coepiscopi coepiscopis
6808,glastingaburghe glastingaburgh
6809,contulisse contulisset
6810,constringi constringit
6811,uuicciorum huuicciorum
6812,pantocratoris pantocratori pantocratonis pantacratoris
6813,letificare letificares
6814,willerseia willerseiam
6815,firmitudinem firmitudine
6816,circumseptus circumseptis
6817,buggildestret buggildstret
6818,reverentissimus reverentissimum
6819,eccleshale ecclesheale
6820,horribiliter horibiliter
6821,congruentem congruenter
6822,exultatione exaltatione exultacione exultationem
6823,goggislond goggislound
6824,agnoscentes agnoscente
6825,pollicetur pollicentur
6826,correctione corectione
6827,coroboravi corroboravi
6828,certioribus cercioribus certionibus
6829,ethilberhto ethilberhti ethilberchto ethilberht ethelberhto
6830,subscriptionis subscriptiones subscripcionis subscriptioni
6831,transuectionis transueccionis
6832,tributaria tributarias
6833,sanctissimam sanctissimum sanctisimam sanctissima
6834,immutabilis imutabilis immutabilius inmutabilis immutabilia
6835,archimandrite archimandrita
6836,bradeleighe bradeleghe
6837,commutationum commutationem
6838,predistinante predestinante
6839,corroboratam corroborata coroboratam corroboratum
6840,relevatione releuatione relevationem
6841,bregouuinus breguuinus
6842,possedisti possedistis
6843,infructuosus infructuosis infructuosas infructuosum
6844,caliditatis calliditatis caliditati
6845,condicionum condicionem conditionum
6846,permissionem permisionem permissione
6847,excellentissimi excellentissimis excellentissimo
6848,consiliatorum consiliatorem
6849,habendamque habendasque habendumque
6850,condemnatus condempnatus condemnamus condemnatum
6851,supranominatum supranominatam supranominatus
6852,perstrinximus perstringimus
6853,dcclxxviii dcclxxviiii dcclxxxviii dccclxxviii
6854,horsendunes horsendune
6855,bibliothece bibliotece
6856,ammonitionis ammonicionis amonitionis
6857,magistratuum magistratum
6858,beortricus beorhtricus
6859,dorovernensi dorobernensi dorovernensis dorouernensi
6860,subiciuntur subiciantur subitiuntur subiiciuntur
6861,hrofescester hrofesceaster
6862,mancipandam mancipanda
6863,iudicaturus judicaturus
6864,strenuissimi strenuissimo strenuisimi
6865,weogornacestre weogurnacestre weogornaceastre
6866,ethelhardi ethelheardi
6867,persolvatur persoluatur
6868,fornicacione fornicacionem
6869,breorhtricus beorhtricus
6870,possessori possessoris
6871,heardbertus hearbertus
6872,karissimis karisisimis
6873,terrarumque terarumque
6874,archisacerdoti archisacerdotis
6875,observantia obseruantia observantiam
6876,dissensione disensione dissensionem
6877,distributam distributa
6878,archiepiscopalis arciepiscopalis
6879,uuigberhtus uuigbertus
6880,freothomund freothomunde
6881,lundonensis lundoniensis lundomensis lundonensi
6882,beccanforda beccanford
6883,necessarii necessariis
6884,presumerit presumserit presumerint
6885,athelheard athelheardi mathelheard
6886,forecuedenan forecwedenan
6887,celeberrimis celeberrimus
6888,anxietatibus ancxietatibus
6889,fruendamque fruendumque
6890,stationibus sationibus
6891,folcquiningland folquiningland
6892,permansisset permansissent
6893,suithhuning suithhunincg
6894,internitionem internicionem
6895,estanglorum eastanglorum
6896,affligentium affligencium
6897,difinienda difiniendam difiinienda
6898,helfrethingden helfrethingdenn
6899,misericordissimo misericordissime misericordisimo
6900,exortantes exhortantes
6901,dijudicatum dejudicatum
6902,impresserunt inpresserunt impreserunt
6903,generositatem generositate
6904,reddidisset reddidissent
6905,telligraphis telligraphia telligraphus
6906,supplicatione suplicatione supplicacione supplicationem
6907,doddingland doddinglande
6908,incommutabilia incommutabili
6909,intervenire interuenire
6910,offensionibus ofensionibus
6911,deghwemlice deghwamlice
6912,hyringdenne hyringdenn
6913,adversarius aduersarius adversarios
6914,snodinglandes snodiglandes
6915,ethelwulfi ethelwuolfi
6916,calumniantur calumniatur
6917,halgastoke halganstoke
6918,tomanworthie tomanworthig
6919,athelmundus ethelmundus
6920,doracestria dorcacestria dorkcestria
6921,examinaretur examinarentur
6922,bertulphus berthulphus
6923,complentes compelentes
6924,chirographis chirographi chyrographis cirographis
6925,persequantur persequntur persequuntur
6926,famularumque famulorumque
6927,godcundnesse godcunnesse
6928,eadboldingtun eadbaldingtun
6929,cintastiogole cintastigole
6930,monasteriola monasteriolo
6931,octingentesimo octingentisimo
6932,ethelwulfes ethelwulfus etheluulfes ethelwulfe
6933,intercessores intercesores intercessorem
6934,wulfferdinleh wulfferdinlea
6935,supellectilibus suppellectilibus
6936,berhtferth beorhtferth
6937,gubernanda gubernandam
6938,sceaftesburi sceaftesbur sceaftesberi sceftesburi
6939,hrofescestre hrofesceastre
6940,erfeweardum erfewardum erfreweardum
6941,yrfegewrit yrfegewrite
6942,wigornacestre wigornaceastre
6943,prescribitur prescribatur
6944,gebedredenne gebedredene
6945,brycggeweorce bricggeweorce
6946,dccclxxxviiii dcccxxxviiii dcclxxxviiii dccclxxxiiii dccclxxxviii
6947,confirmabant confirmabunt
6948,expedictone expedicione
6949,concluduntur concludantur
6950,ealdormanna eldormanna ealdormann ealdormanni
6951,conscriptos conscriptis conscriptas conscriptus
6952,dcccxcviii dccccxcviii
6953,fearnleage fearnleages
6954,infirmitatum infirmitatem
6955,innumerabilibus inumerabilibus
6956,superdictam superdicta
6957,tranquillitate tranquilitate
6958,intelliguntur intelligantur inteliguntur
6959,eorthebyrg eorthebyryg
6960,adponentibus aponentibus
6961,collengaburnan colengaburnan
6962,commodatione commotatione
6963,scyrburnensis scirburnensis scyreburnensis
6964,hrothwardus wrothwardus
6965,favillantium favillancium
6966,snotingham snotingaham
6967,filethleage filithleage
6968,berrucscire bearrucscire
6969,controversiam controuersiam
6970,invisibiles inuisibiles
6971,prenotavimus prenotauimus
6972,ewangelicum euangelicum ewangelicam ewangelium evangelicum
6973,cavillatione cauillatione cavillacione
6974,schaftesbiri schaftesbiry
6975,silvorumque silvarumque siluorumque
6976,fermentationis fermentacionis
6977,hundesgeate hundesgeat hundesgate
6978,cohedificacione coedificacione
6979,endlangstremes endlangestremes
6980,possessores possessoris
6981,ellenstubbe ellenstybbe
6982,hortationibus ortationibus
6983,imperpetua imperpetuam
6984,largicionem largitionem
6985,execrabili execrabilis
6986,cincgesfyrhthe cincgesfirhthe
6987,possidebitis posidebitis
6988,ealdingtune ealdingtun
6989,scriptaque scriptamque
6990,fluctiuagis fluctiuagi fluctivagis
6991,dydelingtune dydelingdune dydylingtune dudelingtune didelingtune
6992,wintanceaster wincanceaster
6993,adquisitores acquisitores
6994,ortacionibus ortationibus
6995,succedencium succedentium succidencium
6996,adipiscendis adapiscendis
6997,forinsecarum forinsecorum
6998,verumptamen uerumptamen
6999,resignatas presignatas
7000,lincolnshire lincolnscire lincolneshire lincolnsire
7001,magnificat magnificate
7002,denihilent denichilent
7003,westweardne westeweardne westwearde weastweardne estweardne westwardne westwearne westwerdne
7004,reconcilient reconsilient reconciliet
7005,machinacionibus machinationibus
7006,methelgares methelgeres
7007,hamtunscire hamtunescire
7008,hundtwelftigum hundtwelftigun
7009,recuperativa recuperatiua
7010,informanda informandam
7011,destinabatur destinebatur
7012,circumcingi circumcingo
7013,derelinquendi derelinquendo derelinquindi
7014,arcisterio archisterio
7015,subiugentur subiugetur subiungentur
7016,cearewyllan cearwyllan
7017,glorificat glorificate
7018,snoddinglande snoddingland
7019,orpedingtune orpedingtun
7020,ethelbriht ethelbrihte
7021,familiarissimo familiarisimo
7022,patriarchas patriarchis
7023,gratulabundo gratulabunda
7024,sutheweard suthewearde
7025,redintegratos redintegratus
7026,ethelwuold ethelwuoldo
7027,alesbeorge balesbeorge
7028,deorlafestune deorlafestun
7029,dimidiaverit dimidiauerit
7030,confeccione confectione
7031,doddingtune doddintune
7032,patefaciat patefaciant
7033,tranquillum tranquilum tranquillam
7034,fearresheafde ferresheafde farresheafde
7035,langanforde langanforda langanford
7036,constrinxit constringit
7037,altiboando altibohando
7038,euuangelista euuangeliste euangelista
7039,prestauerat prestauerit
7040,ethelbyrht ethelbyrhte
7041,inhabitatur inhabitator inhabitaturi
7042,ethelwoldo ethelwuoldo
7043,geofanstige geofanstiga
7044,despoliatam despoliata
7045,largirentur largiretur
7046,dissolucionem dissolutionem
7047,cwyrnburnan cwyrnburna
7048,bisceophame biscophame
7049,byligesdyne byliesdyne
7050,cristesmele cristelmele
7051,egeleswyrthe egeleswurthe
7052,hereticorum vereticorum
7053,ethelwoldum ethelwoldus athelwoldum
7054,amplificavit amplificauit
7055,subjacebant subjaceant
7056,persecutore persecutores persecutor
7057,gefestnodon gefestnedon
7058,monowyrthige monawyrthige
7059,locupletare locupletari locupletaret
7060,monachosque monachisque monacosque
7061,triumphante triumphanti
7062,obsequenti obsequentis
7063,examinator examinatore
7064,complectatur complectitur
7065,spiritales spirituales
7066,inexpugnabilis inexpugnabili
7067,mediocritate mediocritatem
7068,sufficientur sufficienter
7069,procuraverint procurauerint
7070,incubantibus incumbantibus
7071,evangelista euangelista evangeliste ewangelista
7072,successione successiones
7073,intronizatus inthronizatus intronisatus
7074,bleccenham blecceanham
7075,cillingtune sillingtune cyllingtune collingtune cilingtune
7076,excommunicentur excommunicetur excomunicentur
7077,propheticum propheticam
7078,erningaford earningaford erningeford
7079,triumphatur triumphator
7080,inmisericorditer imisericorditer
7081,duplicatur duplicantur
7082,adnulletur adnullentur
7083,centuplicato centuplicate
7084,distribuentis distribuendis
7085,gratantissime gratantisime
7086,reverendissimi reverentissimi
7087,attinentium atinentium
7088,circumjacentes circumiacentes
7089,welmesford welmesforde
7090,eadwoldincg eadwolding
7091,dcccclxxviii dcccclxviii dcccclxxiiii dcccclxxxviii dcccclxxxiii dcccclxxiii dccclxxviii dccccxxxviii dcccclxxvii dcccclxxviiii
7092,temperamenta temperamento
7093,westewerdne westeweardne westwerdne westewerde
7094,adnichiletur adniciletur adnihiletur
7095,visibiliter uisibiliter
7096,redintegranda redintegrandi redintegrando redintegrandas
7097,supersticiosa superstitiosa
7098,dilectissimus dilectisimus dilectissimis
7099,construccionis constructionis
7100,inpunitatem impunitatem inmunitatem
7101,delegacionem delegationem
7102,excommunicaverunt excommunicauerunt
7103,excommunicavi excommunicari
7104,hemmingeforde hemmingeford
7105,celebritatis celebritati
7106,principalitatem principalitate
7107,wolcnesstede wolcnestede
7108,sceaftesbyrig sceaftesbirig
7109,agnoscuntur agnoscantur
7110,suggincgwyrthe suggingwyrthe
7111,protoplaustus protoplastus protoplaustum
7112,destruendam destruendum
7113,mutuationis mutuationi mutuationes mutationis
7114,commilitonum comilitonum
7115,corbiensis corbeiensis
7116,ebbandunensis abbandunensis
7117,protoplastum prothoplastum protoplastus protoplaustum
7118,portstrete portestrete
7119,neglegenter negligenter
7120,incommutabilem incommutabile
7121,dimensione dimensionem
7122,monstrauimus monstrabimus
7123,defenascire defenanscire
7124,dccccxcvii dccccxcviii
7125,tranquilla tranquillam
7126,possibilitate posibilitate possibilitatem pussibilitate
7127,intelligibilem inteligibilem
7128,uicissitudines uicissitudine uicissitudinis uicissitudinem uicisitudines vicissitudines
7129,interminabilis interminabili
7130,prenominaui prenominati
7131,cuthberhte cuthberhtes
7132,circumposite circumposita circumposito
7133,medicamenta medicamento
7134,antiquissimum antiquisimum
7135,perspexerit perspexerint perspexeris
7136,holingaburnan holinganburnan holungaburnan
7137,commendauerint comendauerint
7138,ethelberhtes ethelberhtus
7139,stimulacione stimulatione
7140,tinieltune thinieltune
7141,tabernaculis tabernaculi
7142,fragrantia fragrantiam
7143,arbitrantur arbitratur arbitrentur
7144,anatematizati anathematizati
7145,possidentis possideatis possidentes possidetis possidenti posidentis
7146,astipulaui adstipulaui
7147,nanciscendo nanciscenda
7148,incomprehensibilis incomprehensibili
7149,flagrantia flagrantiam
7150,consolidetur consolidentur
7151,cantwareberig cantwarebyrig
7152,waldingfeld wadingfeld waldringfeld walddingfeld
7153,ambitionis cambitionis
7154,alesednysse alesednesse alysednysse alesednisse
7155,impetremus impeteremus
7156,amansumadne amansumade
7157,detestabilis detestabili
7158,flemenesfirmth flimenesfirmth flemenesfirmthe flemenesfirmt
7159,wigercestrescire wigerceastrescire
7160,understanden understandan understande understonden
7161,suauiterque suaviterque
7162,accommodaui accomodaui
7163,flemenefyrmthe flymenefyrmthe flemeneformthe
7164,palatinorum palatinarum
7165,experimentum expedimentum experimentium
7166,erfeweardnesse erfeweardnisse erfewerdnesse
7167,amplificant amplificent
7168,hwethamstede hwathamstede
7169,suthcroftes sutcroftes
7170,authoritatis autoritatis
7171,wynebodesham winebodesham
7172,anathemati anathematis
7173,oxonfordescire oxenfordescire
7174,confluentia confluentio confluentiam conflentia confluenti confluentis
7175,afflixerunt aflixerunt
7176,antecedencium antecedentium
7177,pollicentes policentes
7178,mitterentur miterentur mitteretur
7179,exposuissent exposuisent
7180,construxeris construxerit
7181,solitudinem solitudine
7182,contemporanei contemporaneo contemporaneis
7183,kynleofedene kinleofedene
7184,interemptum interemptus
7185,glorificamus glorificatus
7186,permanentis permanentes
7187,repositorium repositorum
7188,sanctiendum sanciendum
7189,quotidianis quotidianus
7190,decreuiset decreuisset
7191,integerimam integerrimam
7192,infangenedef infangenetef
7193,imutabilia inmutabilia immutabilia
7194,cemeterium coemeterium
7195,conformetur confirmetur
7196,sanctisimeque sanctisimoque
7197,writelinton writelington
7198,tetfordensis tefordensis
7199,westmonasteriensi westmonasteriensis
7200,intimauimus intimabimus
7201,broceherst brocehersta
7202,euerwicshire euerwikshire
7203,londonensi londoniensi
7204,displiceret displicere
7205,oprimebatur oprimebantur
7206,malmesberiensi malmesburiensi malmesbiriensi malmesberiense
7207,westmuster westmunster
7208,edificatur edificaturi
7209,noruuicensis noruuicensi noruicensis
7210,windesoras windresoras windlesoras
7211,rameseiensis ramesiensis rameseiensi
7212,prolongationem prolongatione
7213,infangenetuf infangenetef
7214,cantorberiam cantorberia
7215,tonebrigge tornebrigge
7216,pertractabat pertractabit
7217,significabat significabit significabant
7218,predicebant predicebat
7219,rescisiantur resaisiantur
7220,speresholt speresholte esperesholt
7221,supelectilem supelectile supelectiles
7222,testificante testificantes testificant testificantem
7223,aplicuerint aplicuerit aplicuerunt plicuerint
7224,subicietur subiicietur
7225,lincolscira lincolescira lincolnscira
7226,nortamtescira nortamtescire
7227,hardinstor hardingstor
7228,benefacturis benefactoris
7229,brideshale breideshale braideshale
7230,glecestrascira glecestrescira glecestrasira
7231,cantebriggescira cantebriggscira cantebruggescira cantebriggeshira cantebriggescire
7232,proteruitate proteruitati
7233,warwicscira warewicscira warwicsira
7234,salesbiriensem salebiriensem salesbiriense saresbiriensem
7235,conuersaturi conuersatur
7236,nutrierunt nutriuerunt
7237,porcariorum parcariorum
7238,wintreburna wintreborna wintreburn
7239,teckesberiam tekesberiam
7240,ernulfiberie ernulfiberia
7241,huntendonscira huntedonscira huntendonescira
7242,niewecirce niewecierce
7243,interogante interogate
7244,eadwardestune eadwardestuna eadwardestun
7245,carlentona carlentonam
7246,troarnensis troardensis
7247,miserabilem miserabile miserabiles
7248,westmerland westmerlanda
7249,knotinglei knotingleie
7250,grenesteda gresnesteda
7251,priuilegiata priuilegiatas priuilegiate
7252,hudresfeld huderesfeld
7253,preparanda preparandam
7254,intermitat intermittat
7255,afirmationem afirmatione firmationem adfirmationem
7256,sceftesberia sheftesberia
7257,gatredehopa gatredeopa
7258,lincolienses lincoliensis lincolnienses lincoliensem
7259,cestriescira cestrescira
7260,huntendona huntendonia huntendonam
7261,escambiaui escambiauit
7262,transitibus transilibus
7263,dirationaui dirationauit disrationaui dirationari
7264,continuatim continuatam continuatio continuatis
7265,portabuntur portabantur
7266,felingeham felmingeham
7267,incipiebant incipiebat
7268,maleuolentia maliuolentia
7269,landstaueton lanstaueton
7270,wirecestriam wirecestria wirecestram
7271,hamtescira hamptescira
7272,adolescentia adolescentie adolescentiam
7273,bristoaldum bristoldum
7274,belismensis belismensi
7275,scolastici scolasticis
7276,augmentarentur augmentaretur
7277,notinghamsir notinghamsire
7278,excoluerat excoluerant
7279,incomutabili incomutabile incommutabili
7280,indisolubilem indisolubile
7281,nortamtonam norhamtonam nortantonam nortamtunam nortamptonam nortamtoniam
7282,legecestra legrecestra
7283,conestabilis constabilis conestabulis
7284,bristelmetonam bristelmetona
7285,flemeneferd flemmeneferd
7286,bedefordsira bedefordscira
7287,quietudinis quietudines
7288,fractionibus factionibus efractionibus
7289,cesarisburgo cesarisburgi cesariburgo cesarisburg
7290,dauentreiam dauentreia dauintreiam
7291,abstraxerant abstraxerunt
7292,cunestabulario conestabulario
7293,subterfugerit subterfugerint
7294,wapentacis wapentaciis
7295,disaisierit desaisierit
7296,gospatricii gospatrici
7297,carleoliensi carleolensi carloliensi
7298,waretandum warentandum warectandum
7299,implacitandis inplacitandis
7300,wircestria wirecestria
7301,oxinfordiam oxenfordiam oxinefordiam
7302,woluerhamptona woluerhampton
7303,aldredesgata aldredesgate
7304,queringtone querington
7305,cenilewurda cenileworda cenilewrda
7306,congregationum congregationem
7307,coroboretur coroboratur
7308,conuentiono conuentione conuentioni conuention
7309,oxenefordescire oxenfordescire oxenefordescira oxenefordscire oxenefordesire oxenefordescir
7310,mainilhermer maisnilhermer
7311,lantoniensi lantoniensis
7312,herfordiam herefordiam
7313,sceldforda sceldeforda
7314,respondeamus respondemus
7315,conuenientiis conuenientius conuenientias conuenientis
7316,hagustaldensi hagustaldensis
7317,consiliarium consiliarius
7318,arcepiscopi arciepiscopi arcepiscopo arcepiscop
7319,blanceneie blanckeneie
7320,instruendam instruendum
7321,transactauit transactaui
7322,cestriensi cestriensis
7323,disidentium difidentium
7324,reuocarentur reuocaretur
7325,dudeneburia dudeneberia
7326,abstinencia abstinentia
7327,norewicensi norwicensi nortwicensi norewicensis
7328,stibinctune stibinctuna
7329,calumniauerint calumniauerit calumniauerunt
7330,patriarcis patriarchis
7331,hertlebiri hertlebiria
7332,reficiende preficiende
7333,circestria cirecestria
7334,negotiationem negotiationum negotiationes negociationem
7335,sauiniensis sauigniensis
7336,cridiatona cridiatonam
7337,forefacturam forifacturam
7338,oxenefordsirie oxenefordsire
7339,caructatas caructataas
7340,herleshowiam herleshowia
7341,patrington patringtona
7342,domnifrontem domnifronte
7343,patriceseie patriceseia batriceseie
7344,fatigationis fatigationi
7345,prelocutione prelocutionem
7346,probaremus aprobaremus
7347,kiluingholm kilwingholm kilingholm
7348,certificatum certificatus
7349,exhibuistis exibuistis
7350,cestresira cestresiria cestreshira cestrescira
7351,inuitantibus invitantibus
7352,kelinglaiam kelingleiam
7353,colaterales colateralem
7354,rouecestriam rouecestria rouecestram
7355,bedmenistra bedministra bedmenistr
7356,germuntorp germundtorp
7357,rauenestona raueneston
7358,wimbeltuna wimbeltunam
7359,concertatio conceptatio
7360,eboracensiscire eboracensisire
7361,remitentibus renitentibus
7362,doncastria doncastriam
7363,formidandum formidandus
7364,timberlund timberlound
7365,cestrehunt cestrehunte
7366,wiuelingham wiuelingaham
7367,manieuilain mangeuilain
7368,montisbergo montisburgo montisbergi
7369,swinlingtona swinlintona suinlingtona swinlington
7370,procurabat procurabant
7371,emancipaui emancipauit
7372,hospitaturi hospitatur
7373,sebrictesworde sabrictesworde
7374,cirecestre cirencestre cirecestrie scirecestre
7375,beningworda beningwrda beningword beningworta
7376,conceperamus conceseramus concederamus
7377,inportabiliter importabiliter
7378,rependatur rependantur
7379,sutdministre sudministre
7380,reconfirmaui reconfirmari reconfirmauit
7381,conualescat conualescant
7382,priuatione priuationem
7383,interponet interponent
7384,compensatio compensatis
7385,expetierit expetierint
7386,superuixero superuiuero
7387,destiterint destiterunt destiterit
7388,solemnitatem solemnitate solempnitatem solemnitates solenitatem
7389,perexerunt perrexerunt
7390,aquietauimus aquietabimus adquietauimus quietauimus
7391,significabimus significauimus
7392,persecutionis persecutioni persecutiones
7393,goldesburg goldesburgh
7394,rescindendam rescindenda
7395,ascenderit ascenderint
7396,artingtune partingtune
7397,hundingtune lundingtune hundinctune
7398,maluernensis aluernensis
7399,kenildewrte kenildewrde kenildewite
7400,rememorationem rememoratione
7401,apostolicique apostolicoque
7402,comemoratas comemoratis comemorata
7403,sabrictesword sabrictesworde sabricteswrd sabricteswort
7404,adinuentione adinuentioni
7405,intelexerunt intelexerint
7406,brakenberg brakenberga
7407,hiherfeldebec higherfeldebec
7408,walescroft waltescroft
7409,infructuose infructuosa
7410,transgredientur transgrediantur
7411,emendauerunt emendauerint
7412,beremundesheia beremundeseia
7413,gaudefridus gaudefredus
7414,agitaretur agitarentur
7415,burtonensi burtonensis
7416,normanuila normaniuila
7417,berdestapel berdestapol herdestapel
7418,improbitatis inprobitatis
7419,bredlingtona bridlingtona bredlintona bredlington
7420,compescatis compescitis
7421,gloucestrensi gloucestriensi
7422,delegauimus delegauinus
7423,exprimandas exprimendas
7424,marlebergia marleberga
7425,uendicantibus mendicantibus
7426,contendente contendentes
7427,estlecesham eastlecesham westlecesham
7428,witingesete wicingesete
7429,watrefordiensi watrefordensi
7430,explicandam explicanda
7431,demonstrationem demonstratione
7432,absolueremus absolueramus
7433,noruicensi noruuicensi noruicensis
7434,fresingefeld fresingefeud
7435,acquietauerint acquietauerunt
7436,abiurauerat abiuraueram
7437,roulueston rouelueston
7438,reformauimus reformabimus
7439,wodedaling wodedalinge
7440,frequentationem frequentatione
7441,diligentiori diligentiore diligentori
7442,osoluestona osolueston
7443,honestiores honestiorem
7444,pensionalis pensionales
7445,presentemus presentamus
7446,hokenartune hokenartuna hokenertune hokenartone
7447,submitendam sumitendam submitendas submitendum
7448,quatremars quatremares
7449,camberlenco camberlenc camberlengo camberlenci
7450,watlintone watlingtone
7451,lutringtona luteringtona lutrigtona
7452,garmundesweia garmundesweie
7453,sprenghose sprengehose
7454,iersolimit ierosolimit
7455,walingeforde walingeford walingforde wallingeforde walingefordie
7456,conuelantur conpelantur
7457,ierusalimitani hierusalimitani ierusalemitani ierusolimitani ierusalimitan
7458,malcuuenant malcouenant maucuuenant
7459,humframuil humframuile
7460,sidingeburn sidingebuen
7461,diseisiatum diseisitum diseisiatur diseisinatum
7462,circumspectionis circumspectioni
7463,wrokeshale wrolkeshale
7464,bedministr bedeministr bedministra bedministre
7465,blakenesword blakeneswrd
7466,perturbaretur perturbarentur
7467,sualewecliue swalewecliue
7468,subueniamus subueniemus
7469,macinamento machinamento
7470,concupiscenciis concupiscentiis
7471,esegareston esgareston
7472,considentibus confidentibus
7473,halgestoke halghestoke
7474,arcdiaconis arcidiaconis arcdiaconus
7475,eficiendum reficiendum
7476,molestationis molestationes
7477,pasionibus pastionibus
7478,norhamtoniam norhamtonia norhamtonam nortamtoniam norhamptoniam
7479,prestiturus prestituros prestiturum
7480,iustitiarum iusticiarum
7481,preceperamus preceperimus
7482,stanesfeld stanesfelde
7483,prendegast prendelgast
7484,iherosolimitanis iherosolimitani ierosolimitanis iherosolimitanas
7485,cildecompton cildecumpton
7486,bredeshale bregdeshale breideshale
7487,confidentius confidentibus
7488,burghildebiri burghildebiria burghildeberi
7489,conmendabiles comendabiles
7490,testificare testificari
7491,prosequenti prosequendi prosequente prosequentis
7492,subiaceamus subiacemus
7493,wigornenses wigornensis wigornensem wigornienses wigornense
7494,strengesham strengelham
7495,wodemanecote wodemancote woedemanecote
7496,solenitatis solemnitatis
7497,dicesburgh diclesburgh
7498,asportauerit asportauerint asportauerat
7499,brokesburn brokesburne brockesburn
7500,munsterword munsterwort
7501,aldermoneston aldemoneston aldermaneston aldermonston
7502,amundernes amundernese anmundernes
7503,stainegreue staingreue
7504,turstainewater turstaineswater
7505,repositionem depositionem repositione
7506,excrescere excresceret
7507,expendendi expendendis
7508,administrabunt aministrabunt
7509,kingesland kingeslande
7510,norlufeham norlufenham
7511,custamenti custamentis
7512,senescancia senescalcia senescaucia
7513,weteredene weteresdene
7514,desideratis desiderates desiderati desideratus
7515,inouationis inouationes
7516,quieticlamantia quietaclamantia quieteclamantia
7517,kikelington kirkelington
7518,contrectata contrectatam
7519,conuertandas conuertendas conuertandis conuertandam conuertandos
7520,pentecosta pentecostam
7521,walsingueham walsingeham wasingueham
7522,teokesburi teokesburia teokesburie
7523,expectandis expectantis
7524,interpelent interpelet
7525,calumnianti calumniante calumpnianti calumniandi
7526,spaldingtona spaldington
7527,uniuersoque uniuerseque
7528,flandedalebec flandgedalebec
7529,couintrensi couentrensi couintrensis
7530,penitentiale penitentiali penitentiales
7531,burghildeburia burghildebiria
7532,alwoldestone alwoldeston alwolestone
7533,conuincendum conuincendam conuincendus
7534,predictaram predictarum
7535,substituemus substituimus
7536,prouexerit prouexerint
7537,magnitudinem magnitudine
7538,exercendas excercendas
7539,aspicientes aspicienter
7540,porecestre portecestre
7541,dependentis dependentes rependentis
7542,comodauerit comodauerint
7543,eclesiatica eclesiastica
7544,deforcientes deforciantes deforcientem
7545,marlingford marlingeford
7546,kiluerdestun kiluerdeston
7547,recongouit recongnouit
7548,conuolante conuolantes
7549,temptaremus atemptaremus
7550,inquirenda inquirendas inquirendam
7551,intruserit intruserint
7552,brakintweit brakentweit brakantweit
7553,crikeleston criteleston
7554,caretarium carectarium
7555,denecastre denecastrie
7556,riplingham riplingeham
7557,brenkestona brenestona brenkstona brankestona brenkeston
7558,frismareis frisemareis
7559,gauelikende gauelikend
7560,derenteford berenteford derentford
7561,afidatione afidationem
7562,forisafidatione forisfidatione
7563,imparcabunt inparcabunt
7564,persuadere persuaderet
7565,consecrandi consecrandis
7566,hagestapel hagestapele
7567,norhumbria norhtumbria
7568,atornauerunt adornauerunt
7569,turbereuil turberteuil
7570,hameringehal hameringehale
7571,hindulueston hindolueston
7572,lincolenensis lincolnensis lincolinensis lincolenensi
7573,metringham meteringham
7574,reprobandam reprobandum
7575,kirkeswald kirkeoswald
7576,portiuncule portiuncula
7577,resuscitari resuscitare
7578,wirlingwort wirlingwurt
7579,iremuneratum inremuneratum
7580,posedistis possedistis
7581,resignatum presignatum reasignatum
7582,custamentorum costamentorum
7583,experimentis expedimentis
7584,peniggeshal peniggehal
7585,ledbriston ledbristona
7586,companagium conpanagium
7587,seilonibus seilionibus
7588,kingesclere kingesclera kingescler
7589,distringet distringent
7590,daueneport daueneporte
7591,perfecerint perfecerunt perfecerit
7592,hordewicarum herdewicarum
7593,sutecaumpe sutecaumpes
7594,decenoualis decenouelis decemnoualis
7595,testificabuntur testificabantur
7596,dispensandos dispensando dispensandas
